Order ID,Customer ID,Customer Name,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount %,Total Sales,Sales Date,Payment Method,Delivery Status,Customer Segment
O10177,C368,Brian Taylor,South,Tamil Nadu,Coimbatore,Sports,Cricket Bat,39,43309.08,15.81,1422014.66,2026-01-09,Cash,Delivered,Corporate
O10178,C299,Brian Cox,South,Karnataka,Mangalore,Sports,Tennis Racket,28,44388.02,19.73,997647.38,2026-01-08,Cash,Delivered,Home Office
O10179,C349,Christopher Jones,North,Delhi,New Delhi,Clothing,Jacket,39,28460.36,1.97,1088087.95,2026-07-14,Credit Card,Pending,Corporate
O10180,C430,Christopher Humphrey,West,Goa,Panaji,Electronics,Mouse,3,1321.2,12.47,3469.34,2026-05-06,Debit Card,Delivered,Corporate
O10181,C240,Steven Allen,West,Rajasthan,Jaipur,Clothing,Jeans,3,2344.3,14.29,6027.9,2026-11-14,Debit Card,Delivered,Consumer
O10182,C441,Veronica Pugh,North,Uttar Pradesh,Kanpur,Appliances,Air Conditioner,31,7192.82,19.45,179608.31,2026-06-23,UPI,Delivered,Corporate
O10183,C380,Larry Mack,West,Rajasthan,Jaipur,Accessories,Smartwatch,29,23384.84,11.98,596916.75,2026-10-12,Credit Card,Delivered,Corporate
O10184,C038,Stephen Wood,West,Rajasthan,Udaipur,Sports,Cricket Bat,42,30032.92,6.44,1180149.6,2026-07-28,Credit Card,Delivered,Home Office
O10185,C075,Jill Davis,West,Rajasthan,Udaipur,Furniture,Chair,43,6703.1,11.79,254250.59,2026-01-07,Credit Card,Delivered,Corporate
O10186,C353,Molly Johnson,East,Jharkhand,Ranchi,Furniture,Bookshelf,41,12323.38,4.98,480096.7,2026-10-03,UPI,Delivered,Consumer
O10187,C468,Ruth Peters,North,Haryana,Gurgaon,Electronics,Printer,33,13372.96,4.6,421007.53,2026-10-15,Credit Card,Delivered,Home Office
O10188,C500,Luis Smith,North,Punjab,Patiala,Accessories,Headset,25,37816.15,5.06,897566.32,2026-07-15,Cash,Delivered,Corporate
O10189,C048,Justin Hall,West,Rajasthan,Jaipur,Clothing,T-Shirt,17,5086.36,15.93,72693.75,2026-05-03,Net Banking,Delivered,Home Office
O10190,C072,Amber Williams,South,Karnataka,Mangalore,Furniture,Chair,40,8365.56,17.95,274557.68,2026-05-23,Debit Card,Delivered,Corporate
O10191,C484,Daniel Montes,North,Haryana,Gurgaon,Appliances,Microwave,29,4515.49,1.52,128958.78,2026-05-10,Net Banking,Delivered,Corporate
O10192,C110,Maurice Miles,West,Maharashtra,Mumbai,Appliances,Air Conditioner,6,41066.09,16.61,205470.07,2026-02-02,Net Banking,Delivered,Corporate
O10193,C487,Bryan Stewart,West,Maharashtra,Nagpur,Furniture,Bookshelf,2,702.95,2.42,1371.88,2026-02-06,Net Banking,Delivered,Home Office
O10194,C496,Donna Barnes,South,Tamil Nadu,Madurai,Clothing,Shirt,1,6023.65,12.52,5269.49,2026-05-10,Cash,Delivered,Corporate
O10195,C122,Tina Wright,West,Rajasthan,Udaipur,Appliances,Refrigerator,50,19503.8,15.06,828326.39,2026-06-27,Debit Card,Delivered,Home Office
O10196,C346,Christopher Anderson,South,Karnataka,Bangalore,Appliances,Refrigerator,2,27983.86,9.56,50617.21,2026-08-01,Credit Card,Delivered,Consumer
O10197,C370,Claire Braun,South,Kerala,Trivandrum,Clothing,T-Shirt,33,20009.9,0.78,655176.15,2026-12-30,Cash,Delivered,Consumer
O10198,C288,Christopher Harmon,East,Odisha,Rourkela,Sports,Football,8,46561.82,11.43,329918.43,2026-02-11,Credit Card,Pending,Home Office
O10199,C445,Dr. Cameron Villanueva,West,Rajasthan,Jodhpur,Appliances,Washing Machine,36,39044.72,10.9,1252398.44,2026-04-06,Cash,Cancelled,Home Office
O10200,C264,Karen Lucero,South,Karnataka,Mangalore,Clothing,Shirt,10,12060.57,10.02,108521.01,2026-07-16,UPI,Delivered,Home Office
O10201,C415,Matthew Rush,North,Delhi,New Delhi,Clothing,Shirt,1,28407.31,11.09,25256.94,2026-07-22,Net Banking,Delivered,Consumer
O10202,C377,Bridget Bishop,South,Tamil Nadu,Coimbatore,Sports,Tennis Racket,26,4367.99,9.77,102472.17,2026-10-07,Cash,Cancelled,Consumer
O10203,C106,Miranda Soto,East,West Bengal,Kolkata,Accessories,Charger,16,38770.46,18.12,507924.04,2026-05-11,Net Banking,Delivered,Home Office
O10204,C192,Joshua Clark,East,West Bengal,Siliguri,Sports,Yoga Mat,21,41015.0,5.23,816268.23,2026-11-06,Debit Card,Delivered,Consumer
O10205,C039,Kayla Jensen,East,Odisha,Cuttack,Electronics,Monitor,31,15811.65,0.6,487220.18,2026-07-25,UPI,Delivered,Consumer
O10206,C051,Thomas Richardson,West,Rajasthan,Jaipur,Accessories,Charger,25,3370.45,4.47,80494.77,2026-07-22,Net Banking,Delivered,Home Office
O10207,C419,Bridget Smith,South,Kerala,Trivandrum,Electronics,Monitor,14,25278.56,16.74,294657.01,2026-03-23,UPI,Delivered,Consumer
O10208,C187,Joshua Cox,West,Gujarat,Vadodara,Appliances,Washing Machine,7,41849.72,15.47,247628.98,2026-01-19,Net Banking,Delivered,Corporate
O10209,C029,Jerry Morgan,South,Tamil Nadu,Madurai,Accessories,USB Cable,4,24290.91,17.29,80364.05,2026-10-19,Cash,Delivered,Home Office
O10210,C289,Tony Martinez,East,Jharkhand,Jamshedpur,Furniture,Table,47,40798.56,4.04,1840064.01,2026-08-28,Credit Card,Delivered,Consumer
O10211,C021,Mary Li,East,Odisha,Cuttack,Accessories,Headset,23,21198.47,16.61,406580.3,2026-07-07,Credit Card,Pending,Consumer
O10212,C262,Tonya Lowe,South,Tamil Nadu,Madurai,Clothing,T-Shirt,42,2437.04,10.03,92089.41,2026-05-20,Net Banking,Delivered,Home Office
O10213,C442,Julia Madden,East,West Bengal,Siliguri,Appliances,Washing Machine,45,7297.91,13.82,283020.25,2026-11-09,UPI,Delivered,Consumer
O10214,C408,Brianna Harris,North,Punjab,Ludhiana,Appliances,Microwave,40,21412.98,16.71,713394.84,2026-07-11,Cash,Delivered,Corporate
O10215,C001,Alexis Jones,North,Haryana,Faridabad,Furniture,Cabinet,46,41021.25,10.13,1695826.68,2026-12-02,Credit Card,Pending,Home Office
O10216,C266,Tommy Burns,East,Jharkhand,Dhanbad,Clothing,T-Shirt,45,19164.19,4.02,827720.53,2026-06-01,Cash,Delivered,Corporate
O10217,C410,Daniel Valenzuela,North,Punjab,Patiala,Appliances,Refrigerator,34,22782.3,7.22,718672.21,2026-08-23,Credit Card,Delivered,Home Office
O10218,C189,Todd Dixon,South,Karnataka,Bangalore,Sports,Football,4,38443.31,7.65,142009.59,2026-07-02,Credit Card,Delivered,Corporate
O10219,C231,Dale Morris,West,Gujarat,Vadodara,Furniture,Bookshelf,21,6715.35,19.58,113410.17,2026-11-02,Credit Card,Delivered,Consumer
O10220,C110,Deanna Fernandez,South,Tamil Nadu,Coimbatore,Furniture,Bookshelf,28,49425.55,2.35,1351393.39,2026-01-06,Cash,Delivered,Home Office
O10221,C093,Brandi Rhodes,West,Gujarat,Vadodara,Sports,Tennis Racket,9,47412.38,2.28,416982.4,2026-08-01,UPI,Delivered,Corporate
O10222,C255,Linda Ortiz,South,Andhra Pradesh,Visakhapatnam,Accessories,Smartwatch,1,6370.98,8.21,5847.92,2026-04-26,Net Banking,Delivered,Home Office
O10223,C218,Charles Gilbert,South,Andhra Pradesh,Visakhapatnam,Appliances,Air Conditioner,39,41454.94,1.75,1588449.66,2026-12-02,Net Banking,Delivered,Home Office
O10224,C080,Joshua Higgins,East,Odisha,Bhubaneswar,Electronics,Laptop,10,33810.16,7.01,314400.68,2026-06-06,Net Banking,Delivered,Corporate
O10225,C136,Gabriela Coleman,South,Karnataka,Mysore,Electronics,Printer,21,18090.08,9.53,343688.0,2026-05-06,Cash,Delivered,Home Office
O10226,C384,Samantha Myers,West,Maharashtra,Nagpur,Sports,Football,6,23738.19,17.02,118187.7,2026-01-09,Net Banking,Delivered,Home Office
O10227,C056,John Carter,West,Goa,Margao,Furniture,Cabinet,10,48289.07,3.45,466230.97,2026-02-06,Cash,Delivered,Corporate
O10228,C228,Kristen Williams,West,Gujarat,Vadodara,Appliances,Refrigerator,12,33274.62,4.12,382844.47,2026-04-29,Debit Card,Delivered,Consumer
O10229,C219,James Carter,West,Gujarat,Ahmedabad,Furniture,Cabinet,3,31016.28,16.49,77705.09,2026-03-16,Credit Card,Pending,Corporate
O10230,C343,Scott Martin,North,Delhi,New Delhi,Electronics,Laptop,12,7716.76,19.02,74988.39,2026-05-13,Cash,Delivered,Home Office
O10231,C289,James King MD,East,Jharkhand,Ranchi,Accessories,USB Cable,30,15643.09,11.09,417248.14,2026-04-15,Debit Card,Delivered,Home Office
O10232,C429,Timothy Hernandez,North,Haryana,Faridabad,Furniture,Table,22,35581.59,12.64,683849.69,2026-06-15,Cash,Delivered,Corporate
O10233,C274,Lonnie Clark,East,West Bengal,Durgapur,Clothing,Dress,27,43519.04,7.64,1085243.0,2026-12-07,UPI,Delivered,Consumer
O10234,C154,Cynthia Brady,North,Delhi,New Delhi,Furniture,Cabinet,30,8907.64,8.28,245102.62,2026-06-02,Net Banking,Cancelled,Corporate
O10235,C308,Veronica Clark,North,Delhi,New Delhi,Sports,Cricket Bat,27,24922.61,17.71,553738.03,2026-01-25,Net Banking,Delivered,Home Office
O10236,C233,Dr. Tammy Gutierrez DVM,East,Jharkhand,Dhanbad,Furniture,Cabinet,33,42201.37,4.26,1333318.52,2026-08-18,UPI,Delivered,Consumer
O10237,C329,Amanda Wall,South,Tamil Nadu,Chennai,Electronics,Keyboard,4,31749.56,15.76,106983.32,2026-11-02,UPI,Delivered,Corporate
O10238,C378,Walter Miller,East,Jharkhand,Dhanbad,Furniture,Sofa,36,14686.27,3.05,512580.2,2026-12-14,Net Banking,Pending,Home Office
O10239,C188,Nicolas Wilson,South,Tamil Nadu,Chennai,Appliances,Air Conditioner,32,7114.57,1.91,223317.81,2026-09-29,Net Banking,Delivered,Home Office
O10240,C040,Deborah Espinoza,North,Haryana,Panipat,Clothing,Dress,21,44147.03,7.16,860708.16,2026-04-11,Credit Card,Cancelled,Home Office
O10241,C481,Amy Wilkerson,North,Uttar Pradesh,Noida,Furniture,Cabinet,28,915.06,1.46,25247.6,2026-01-09,Cash,Delivered,Home Office
O10242,C216,Kevin Keller,West,Maharashtra,Nagpur,Electronics,Mouse,39,9611.15,4.05,359654.04,2026-02-28,Net Banking,Pending,Consumer
O10243,C483,Brenda Castillo,North,Uttar Pradesh,Lucknow,Clothing,Jacket,28,12572.46,6.71,328407.74,2026-09-15,Debit Card,Pending,Home Office
O10244,C417,Darren Brown,South,Kerala,Trivandrum,Electronics,Monitor,32,1122.68,7.59,33198.99,2026-10-19,Cash,Delivered,Home Office
O10245,C201,Douglas Hawkins,West,Rajasthan,Jaipur,Sports,Basketball,8,1347.57,11.62,9527.86,2026-03-22,Credit Card,Pending,Consumer
O10246,C269,Rebecca Moore,East,West Bengal,Durgapur,Appliances,Microwave,4,42797.91,19.18,138357.08,2026-08-20,Credit Card,Delivered,Corporate
O10247,C359,Elizabeth Fletcher,South,Tamil Nadu,Coimbatore,Appliances,Washing Machine,27,44201.53,5.47,1128160.07,2026-12-08,Credit Card,Delivered,Home Office
O10248,C300,Brenda Williams,South,Karnataka,Mysore,Furniture,Sofa,31,38354.58,5.26,1126451.0,2026-03-25,Credit Card,Delivered,Consumer
O10249,C054,William Garrett,South,Kerala,Trivandrum,Electronics,Printer,44,19617.99,7.9,794999.43,2026-06-24,Debit Card,Delivered,Home Office
O10250,C055,Johnathan Gonzalez,North,Haryana,Faridabad,Accessories,Smartwatch,34,27116.15,12.29,808641.56,2026-01-09,Credit Card,Delivered,Consumer
O10251,C456,Jamie Hamilton,West,Rajasthan,Udaipur,Electronics,Keyboard,1,40482.41,14.14,34758.2,2026-01-25,Cash,Delivered,Consumer
O10252,C021,Darren Robertson,North,Punjab,Ludhiana,Electronics,Monitor,22,30311.33,10.14,599230.75,2026-09-07,UPI,Delivered,Home Office
O10253,C458,Mr. Randall Romero MD,South,Andhra Pradesh,Vijayawada,Sports,Cricket Bat,14,24767.69,10.28,311102.0,2026-12-17,Cash,Delivered,Home Office
O10254,C311,Joan Livingston,North,Uttar Pradesh,Lucknow,Electronics,Mouse,4,5969.1,11.97,21018.39,2026-07-12,Net Banking,Pending,Consumer
O10255,C014,Lee Owen,East,Jharkhand,Ranchi,Accessories,USB Cable,34,46640.35,5.16,1503946.07,2026-05-05,Debit Card,Delivered,Home Office
O10256,C155,Adam Peck,East,West Bengal,Siliguri,Sports,Cricket Bat,25,33581.4,18.4,685060.56,2026-04-15,UPI,Delivered,Corporate
O10257,C089,Rachael Martinez,West,Rajasthan,Jaipur,Sports,Tennis Racket,40,35197.6,18.77,1143640.42,2026-07-28,Net Banking,Delivered,Home Office
O10258,C441,Judy Long,North,Punjab,Patiala,Accessories,Power Bank,32,8277.81,3.74,254983.04,2026-01-20,UPI,Delivered,Corporate
O10259,C308,Matthew Lindsey,East,Odisha,Bhubaneswar,Furniture,Chair,50,2493.08,8.87,113597.19,2026-11-05,Cash,Cancelled,Consumer
O10260,C310,Juan Hernandez,South,Andhra Pradesh,Guntur,Furniture,Bookshelf,11,3614.58,18.31,32480.25,2026-07-29,Credit Card,Delivered,Home Office
O10261,C177,Karen Key,East,Bihar,Bhagalpur,Clothing,Jeans,38,17592.61,16.39,558948.89,2026-10-05,Debit Card,Delivered,Corporate
O10262,C121,Travis Leonard,North,Punjab,Ludhiana,Sports,Cricket Bat,38,4387.56,17.51,137533.33,2026-07-31,Credit Card,Pending,Consumer
O10263,C481,Christopher Cantrell,West,Goa,Margao,Furniture,Sofa,35,4445.44,1.83,152743.1,2026-01-13,Debit Card,Delivered,Corporate
O10264,C082,Theodore Sharp,West,Rajasthan,Udaipur,Accessories,Power Bank,24,31679.25,14.26,651882.93,2026-01-14,Debit Card,Delivered,Corporate
O10265,C239,Bradley Weiss,North,Delhi,New Delhi,Appliances,Mixer,7,2246.11,3.2,15219.64,2026-09-20,Net Banking,Delivered,Home Office
O10266,C108,Victoria Harrison,North,Uttar Pradesh,Noida,Accessories,Headset,8,35288.79,16.3,236293.74,2026-02-25,Cash,Delivered,Consumer
O10267,C484,Michelle Armstrong,West,Goa,Panaji,Clothing,Dress,20,24211.79,5.92,455569.04,2026-09-21,Debit Card,Delivered,Home Office
O10268,C050,Jeremy Smith,South,Kerala,Kozhikode,Accessories,USB Cable,3,34411.97,13.26,89546.83,2026-03-08,UPI,Delivered,Corporate
O10269,C294,Brandon Payne,North,Delhi,New Delhi,Clothing,Jeans,48,17334.53,0.6,827065.1,2026-05-22,Net Banking,Pending,Home Office
O10270,C024,Timothy Robinson,North,Uttar Pradesh,Kanpur,Clothing,T-Shirt,32,23181.03,4.04,711824.52,2026-08-08,Net Banking,Delivered,Corporate
O10271,C335,Ricky Gray,East,Jharkhand,Dhanbad,Accessories,Power Bank,18,26910.45,0.1,483903.71,2026-03-19,UPI,Delivered,Corporate
O10272,C390,George Wu,West,Goa,Panaji,Accessories,USB Cable,25,42446.07,17.45,875980.77,2026-07-01,Debit Card,Delivered,Consumer
O10273,C273,Stephen Gardner,East,Bihar,Gaya,Furniture,Sofa,31,17298.27,7.33,496939.51,2026-05-15,Credit Card,Delivered,Home Office
O10274,C007,Lindsay Potter,West,Rajasthan,Jaipur,Accessories,Headset,4,8400.68,12.57,29378.86,2026-07-04,Net Banking,Delivered,Consumer
O10275,C053,Nicole Miller,South,Tamil Nadu,Coimbatore,Electronics,Mouse,45,39632.83,13.09,1550020.16,2026-10-28,Credit Card,Delivered,Home Office
O10276,C319,Larry Baker,West,Rajasthan,Jaipur,Clothing,Jeans,43,22250.93,9.37,867138.77,2026-09-28,Credit Card,Delivered,Corporate
O10277,C055,Eric Liu,West,Goa,Margao,Appliances,Air Conditioner,7,41433.78,4.58,276752.79,2026-07-19,Net Banking,Delivered,Home Office
O10278,C302,Christina Carter,South,Andhra Pradesh,Guntur,Furniture,Cabinet,18,45445.34,15.15,694086.68,2026-11-28,UPI,Delivered,Home Office
O10279,C263,Brandy Smith,North,Haryana,Panipat,Furniture,Table,35,39138.97,12.97,1192192.6,2026-08-09,Net Banking,Delivered,Corporate
O10280,C378,Patty Myers,West,Gujarat,Vadodara,Sports,Cricket Bat,27,21953.45,15.31,501994.17,2026-06-24,Debit Card,Delivered,Consumer
O10281,C108,Samantha Hampton,East,Bihar,Patna,Sports,Tennis Racket,4,3049.83,15.64,10291.35,2026-10-13,Cash,Delivered,Corporate
O10282,C119,Yesenia Roach,North,Uttar Pradesh,Kanpur,Clothing,Shirt,29,28367.93,0.84,815759.54,2026-05-01,Net Banking,Delivered,Home Office
O10283,C213,Brandon Quinn,East,Odisha,Bhubaneswar,Clothing,T-Shirt,49,7176.98,18.53,286507.19,2026-10-28,Credit Card,Pending,Home Office
O10284,C296,Paul Moore,North,Uttar Pradesh,Kanpur,Furniture,Table,13,41455.82,12.69,470535.99,2026-09-05,UPI,Delivered,Home Office
O10285,C271,Ashley Hamilton,North,Uttar Pradesh,Kanpur,Electronics,Monitor,5,28842.93,5.11,136845.28,2026-11-22,Net Banking,Delivered,Corporate
O10286,C091,James Mcclure,West,Maharashtra,Nagpur,Accessories,Headset,11,19321.85,11.79,187481.84,2026-01-13,Cash,Delivered,Corporate
O10287,C029,Mark Meyer,North,Delhi,New Delhi,Sports,Football,26,12928.67,15.31,284681.56,2026-12-19,Credit Card,Delivered,Corporate
O10288,C222,Kimberly Jones,South,Karnataka,Mysore,Sports,Yoga Mat,20,24718.96,10.84,440788.49,2026-03-07,Credit Card,Delivered,Corporate
O10289,C369,Jonathan Morgan,West,Gujarat,Vadodara,Furniture,Cabinet,18,10888.35,19.33,158105.38,2026-11-05,Cash,Pending,Corporate
O10290,C249,Heather Martinez,East,Jharkhand,Jamshedpur,Furniture,Sofa,19,48586.51,0.28,920558.89,2026-12-12,Cash,Delivered,Corporate
O10291,C100,Karen Wilson,East,West Bengal,Kolkata,Appliances,Microwave,35,7684.56,16.74,223935.76,2026-07-23,Cash,Delivered,Corporate
O10292,C301,Susan Warren,North,Punjab,Ludhiana,Accessories,Charger,9,41087.83,9.52,334586.42,2026-01-27,Net Banking,Cancelled,Corporate
O10293,C074,Dr. Elizabeth Jimenez MD,East,Jharkhand,Dhanbad,Appliances,Mixer,43,21497.9,5.31,875323.54,2026-04-09,Net Banking,Pending,Consumer
O10294,C382,Carolyn Washington,North,Uttar Pradesh,Kanpur,Appliances,Air Conditioner,26,47904.05,5.21,1180614.47,2026-05-22,Debit Card,Delivered,Corporate
O10295,C157,Antonio Barajas,South,Kerala,Kochi,Appliances,Air Conditioner,25,27282.7,18.83,553634.19,2026-05-04,UPI,Delivered,Home Office
O10296,C387,Jeffrey George,East,Jharkhand,Jamshedpur,Furniture,Sofa,32,35266.9,7.58,1042997.41,2026-01-17,Cash,Delivered,Corporate
O10297,C214,Brandon Hernandez,East,West Bengal,Kolkata,Sports,Cricket Bat,11,48686.92,7.25,496728.3,2026-03-05,Cash,Delivered,Consumer
O10298,C259,Heather Reed,East,Bihar,Gaya,Accessories,Power Bank,42,13740.75,3.96,554257.88,2026-05-03,Cash,Delivered,Corporate
O10299,C450,Michael Anderson,North,Uttar Pradesh,Kanpur,Electronics,Keyboard,37,34487.06,17.11,1057693.99,2026-11-22,UPI,Delivered,Consumer
O10300,C142,Kelli Crawford,East,Jharkhand,Dhanbad,Appliances,Washing Machine,39,42809.28,10.87,1488080.54,2026-05-31,Debit Card,Delivered,Home Office
O10301,C223,Mariah Solis,West,Gujarat,Vadodara,Appliances,Mixer,19,24310.91,17.5,381073.51,2026-11-07,Cash,Delivered,Corporate
O10302,C290,Joshua Mitchell,East,Odisha,Cuttack,Furniture,Bookshelf,50,797.29,7.13,37022.16,2026-05-28,UPI,Delivered,Corporate
O10303,C301,Wanda Wilson,East,Jharkhand,Dhanbad,Appliances,Washing Machine,32,22029.74,4.43,673722.32,2026-05-12,Credit Card,Delivered,Corporate
O10304,C161,Patrick Hernandez,North,Punjab,Amritsar,Clothing,Shirt,38,4442.12,0.08,168665.52,2026-01-27,Debit Card,Delivered,Consumer
O10305,C350,Maurice Johnson,West,Gujarat,Surat,Furniture,Sofa,13,24140.02,19.92,251307.26,2026-04-15,Debit Card,Cancelled,Consumer
O10306,C435,Nicholas Russell,North,Haryana,Faridabad,Furniture,Table,34,9774.17,4.5,317367.3,2026-12-08,Cash,Delivered,Corporate
O10307,C306,Michelle Thompson,West,Maharashtra,Mumbai,Electronics,Laptop,21,15848.47,14.34,285091.79,2026-04-15,Debit Card,Cancelled,Corporate
O10308,C355,Sarah Hill,West,Rajasthan,Jodhpur,Electronics,Keyboard,3,5869.66,14.07,15131.4,2026-06-29,UPI,Delivered,Consumer
O10309,C493,Brian Perez,North,Haryana,Gurgaon,Sports,Cricket Bat,6,28405.12,15.19,144542.29,2026-09-26,Net Banking,Pending,Consumer
O10310,C088,Mitchell Williams,South,Tamil Nadu,Madurai,Clothing,Dress,3,31766.86,0.15,95157.63,2026-04-20,Net Banking,Delivered,Corporate
O10311,C337,Cindy Mata,West,Maharashtra,Nagpur,Appliances,Mixer,38,47620.31,13.96,1556955.56,2026-09-27,Net Banking,Delivered,Consumer
O10312,C375,Jessica Harris,South,Andhra Pradesh,Guntur,Accessories,Power Bank,4,29680.66,8.8,108275.05,2026-02-16,UPI,Pending,Home Office
O10313,C178,Jamie Salazar,South,Andhra Pradesh,Vijayawada,Electronics,Printer,34,4992.13,2.64,165251.48,2026-11-09,UPI,Pending,Consumer
O10314,C180,Melissa Preston,North,Punjab,Patiala,Electronics,Printer,33,9742.71,14.91,273572.37,2026-11-28,Debit Card,Cancelled,Consumer
O10315,C020,Robin Turner,North,Punjab,Ludhiana,Clothing,Shirt,43,40039.75,6.72,1606010.39,2026-05-24,UPI,Delivered,Consumer
O10316,C248,Eric Bradley,East,Odisha,Rourkela,Sports,Cricket Bat,42,34076.41,6.9,1332455.78,2026-11-27,Net Banking,Delivered,Consumer
O10317,C175,Jennifer Williams,North,Uttar Pradesh,Noida,Accessories,Headset,31,40255.82,1.24,1232456.08,2026-10-29,Net Banking,Delivered,Consumer
O10318,C359,Thomas Quinn,North,Punjab,Ludhiana,Electronics,Printer,37,27370.58,16.18,848854.75,2026-02-03,Debit Card,Cancelled,Home Office
O10319,C489,Kristy Keller,East,West Bengal,Durgapur,Electronics,Printer,31,29673.57,12.41,805723.48,2026-10-16,UPI,Delivered,Corporate
O10320,C148,Donald Griffin,West,Gujarat,Surat,Appliances,Microwave,24,36264.89,19.77,698287.71,2026-10-04,Debit Card,Delivered,Consumer
O10321,C374,Kimberly Wagner,West,Goa,Panaji,Electronics,Monitor,24,20377.17,8.36,448167.33,2026-02-04,Net Banking,Delivered,Home Office
O10322,C380,Justin Lee,North,Uttar Pradesh,Kanpur,Clothing,T-Shirt,25,18855.42,1.63,463701.92,2026-12-18,Credit Card,Pending,Home Office
O10323,C110,Jesse Kent,South,Tamil Nadu,Coimbatore,Furniture,Bookshelf,43,47187.97,12.71,1771186.3,2026-01-14,UPI,Delivered,Home Office
O10324,C379,Timothy Ramsey,West,Rajasthan,Udaipur,Furniture,Sofa,45,39696.05,12.33,1566068.72,2026-02-24,Net Banking,Delivered,Corporate
O10325,C031,Beverly Dominguez,West,Rajasthan,Jaipur,Clothing,Jeans,33,12914.17,4.0,409120.91,2026-02-24,Debit Card,Delivered,Home Office
O10326,C327,Diana Powell,East,Odisha,Cuttack,Furniture,Bookshelf,12,36810.56,18.68,359212.17,2026-06-28,Cash,Delivered,Corporate
O10327,C302,Jennifer Harrison,South,Karnataka,Bangalore,Accessories,Power Bank,41,21221.64,15.38,736267.82,2026-02-23,UPI,Pending,Consumer
O10328,C117,Anthony Myers,North,Delhi,New Delhi,Sports,Yoga Mat,45,15964.28,4.62,685202.86,2026-12-08,UPI,Delivered,Home Office
O10329,C207,John Gutierrez,South,Karnataka,Mysore,Sports,Yoga Mat,4,39878.35,17.03,132348.27,2026-12-26,Cash,Delivered,Home Office
O10330,C031,Ashley Wilson,North,Haryana,Faridabad,Accessories,Headset,10,7206.95,5.57,68055.23,2026-08-11,Cash,Delivered,Home Office
O10331,C110,Gabriel Mendoza,East,Odisha,Cuttack,Appliances,Mixer,15,43766.95,16.45,548509.3,2026-02-27,Debit Card,Delivered,Home Office
